College_Code,College_Name,Branch_Code,Branch_Name,Branch_Status,GOPENS_19,GOPENH_19,GOPENO_19,GSCS_19,GSCH_19,GSCO_19,GSTS_19,GSTH_19,GVJS_19,GVJH_19,GVJO_19,GNT1S_19,GNT1H_19,GNT1O_19,GNT2S_19,GNT2H_19,GNT2O_19,GNT3S_19,GNT3H_19,GNT3O_19,GOBCS_19,GOBCH_19,GOBCO_19,LOPENS_19,LOPENH_19,LOPENO_19,LSCS_19,LSCH_19,LSCO_19,LSTS_19,LSTH_19,LVJS_19,LVJH_19,LNT1S_19,LNT1H_19,LNT2S_19,LNT2H_19,LOBCS_19,LOBCH_19,LOBCO_19,PWDOPENS_19,PWDOPENH_19,DEFOPENS_19,TFWS_19,EWS_19,DEFOBCS_19,MI_19,LNT3S_19,LNT3H_19,GOPENS_20,GOPENH_20,GOPENO_20,GSCS_20,GSCH_20,GSCO_20,GSTS_20,GSTH_20,GVJS_20,GVJH_20,GNT1S_20,GNT1H_20,GNT1O_20,GNT2S_20,GNT2H_20,GNT2O_20,GNT3S_20,GNT3H_20,GOBCS_20,GOBCH_20,GOBCO_20,LOPENS_20,LOPENH_20,LOPENO_20,LSCS_20,LSCH_20,LSCO_20,LSTS_20,LSTH_20,LVJS_20,LVJH_20,LNT1S_20,LNT1H_20,LNT2S_20,LNT2H_20,LOBCS_20,LOBCH_20,LOBCO_20,PWDOPENS_20,PWDOPENH_20,DEFOPENS_20,TFWS_20,DEFROBCS_20,EWS_20,DEFRSCS_20,MI_20,LNT3S_20,LNT3H_20,GOPENS,GOPENH,GOPENO,GSCS,GSCH,GSCO,GSTS,GSTH,GSTO,GVJS,GVJH,GNT1S,GNT1H,GNT2S,GNT2H,GNT2O,GNT3S,GNT3H,GOBCS,GOBCH,GOBCO,LOPENS,LOPENH,LOPENO,LSCS,LSCH,LSCO,LSTS,LSTH,LVJS,LVJH,LNT1S,LNT1H,LNT2S,LNT2H,LOBCS,LOBCH,LOBCO,PWDOPENS,PWDOPENH,DEFOPENS,TFWS,DEFROBCS,EWS,DEFRSCS,DEFOBCS,MI,LNT3S,GOPENS_22,GOPENH_22,GOPENO_22,GSCS_22,GSCH_22,GSCO_22,GSTS_22,GSTH_22,GSTO_22,GVJS_22,GVJH_22,GVJO_22,GNT1S_22,GNT1H_22,GNT1O_22,GNT2S_22,GNT2H_22,GNT2O_22,GNT3S_22,GNT3H_22,GOBCS_22,GOBCH_22,GOBCO_22,LOPENS_22,LOPENH_22,LOPENO_22,LSCS_22,LSCH_22,LSCO_22,LSTS_22,LSTH_22,LVJS_22,LVJH_22,LNT1S_22,LNT1H_22,LNT2S_22,LNT2H_22,LOBCS_22,LOBCH_22,LOBCO_22,PWDOPENS_22,PWDOPENH_22,DEFOPENS_22,TFWS_22,DEFROBCS_22,EWS_22,PWDROBC_22,DEFRSCS_22,DEFOBCS_22,MI_22,LNT3S_22,GOPENS_23,GOPENH_23,GOPENO_23,GSCS_23,GSCH_23,GSCO_23,GSTS_23,GSTH_23,GVJS_23,GVJH_23,GNT1S_23,GNT1H_23,GNT2S_23,GNT2H_23,GNT2O_23,GNT3S_23,GNT3H_23,GOBCS_23,GOBCH_23,GOBCO_23,LOPENS_23,LOPENH_23,LOPENO_23,LSCS_23,LSCH_23,LSCO_23,LSTS_23,LSTH_23,LVJS_23,LVJH_23,LNT1S_23,LNT1H_23,LNT2S_23,LNT2H_23,LOBCS_23,LOBCH_23,LOBCO_23,PWDOPENS_23,PWDOPENH_23,DEFOPENS_23,TFWS_23
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati ",111424610,2,Home,0,43100,0,0,62807,0,0,0,0,67934,83705,0,51256,74925,0,60499,0,0,48869,65147,0,48059,0,0,40925,0,0,82657,0,0,0,0,0,0,48642,0,0,0,44827,0,0,0,80336,26634,51827,0,0,0,0,0,46470,0,0,59691,0,0,0,0,0,0,64958,0,0,71287,0,0,0,0,49743,0,0,44627,0,0,49157,0,0,0,0,0,0,0,0,72106,0,46679,0,0,0,0,28180,0,68025,0,0,0,0,0,38036,0,0,52740,0,0,76355,0,0,50434,0,44399,0,71859,0,0,70993,0,42022,0,0,36769,0,0,54095,0,0,0,0,78143,0,49511,0,58693,0,41758,0,0,0,0,26912,0,53398,0,0,0,0,0,39660,0,0,48814,0,0,96993,0,0,56864,0,0,50740,0,0,49858,0,0,69229,0,40522,0,0,37388,0,0,47572,0,0,119968,0,50066,0,0,0,51963,0,39102,0,0,0,0,20750,0,56822,0,0,0,0,0,0,39173.874,0,0,48917.5115,0,0,98007.265,0,55217.8125,0,49969.153,0,49910.7465,0,0,68547.77,0,41013.905,0,0,37247.994,0,0,46661.642,0,0,120560.5643,0,50028.4165,0,14.87,0,51769.5305,0,38611.851,0,0,0,2.5265,20686.964
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati ",111437210,3,Home,0,60248,56038,0,80362,81436,0,0,0,66313,0,0,0,0,0,72816,0,0,0,0,0,72324,74057,0,51955,0,0,79948,53185,0,0,0,0,0,0,0,0,0,59053,72693,0,0,0,30226,83306,0,0,0,0,0,71952,70645,0,86387,0,0,0,0,0,0,77513,0,0,81744,0,0,0,0,86029,0,0,62530,0,0,75805,0,0,0,0,0,0,74482,0,0,0,73714,81217,0,0,0,38577,0,85776,0,0,0,0,0,63081,0,0,85047,0,0,0,0,0,80254,0,77570,0,83777,92943,0,0,0,64779,0,0,61121,0,0,79739,0,0,0,0,0,0,72009,0,100279,0,60752,0,0,0,0,41938,0,84256,0,0,0,0,0,57711,0,0,74660,0,0,0,0,0,81145,84388,0,68734,0,0,75486,0,0,81193,0,60389,0,0,51365,0,0,68329,0,0,0,0,114964,0,0,0,66073,0,57178,0,0,0,91163,37931,0,82434,0,0,0,0,0,0,59838.763,5.1925,0,73686.5845,2.614,0,0,0,81462.4205,0,68452.963,0,75900.7815,13.394,0,81394.4315,0,60222.229,2.614,0,51803.8225,0,0,68486.254,2.614,0,0,0,114707.3175,0,17.8565,0,66107.542,0,55446.225,5.1925,0,0,90382.381,37274.59
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati ",111461210,4,Home,0,43601,0,0,46969,60236,0,54034,0,46584,0,0,0,0,0,46273,0,0,68850,0,0,53780,0,0,50261,72882,0,0,0,0,0,0,84153,0,0,0,0,0,61890,0,0,0,0,28895,0,0,0,0,0,0,63713,0,0,80119,0,0,76163,0,0,0,0,0,0,0,0,0,0,0,71845,78308,0,77189,81177,0,0,0,0,0,0,0,0,0,0,0,0,80862,0,0,0,0,49206,0,83982,0,0,0,0,0,80031,80974,0,96069,97117,0,99023,0,0,100030,0,99770,0,0,0,0,0,0,95782,96902,0,84376,94496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65173,0,96854,0,0,0,0,0,89673,90798,0,110764,97562,0,93785,0,0,92800,114973,0,109756,0,0,117431,0,0,0,0,101761,99885,0,81147,81833,0,112621,113601,0,0,0,0,0,0,0,0,0,85788,107018,0,0,0,72345,0,112300,0,0,0,0,0,0,89310.968,90013.8155,0,111110.9625,97932.386,0,92286.637,0,92447.022,0,108583.8065,0,118338.3553,0,0,2.614,0,103316.7585,99075.28,0,81637.821,81656.8945,0,112498.064,113482.478,0,0,0,2.614,0,0,0,0,0,85753.3725,106729.2795,0,0,0,72403.0775
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola ",111619110,1,Home,0,44451,44057,0,54570,58055,0,0,0,45958,0,0,56882,0,0,0,0,0,0,68012,0,48563,0,0,40011,0,0,49043,0,0,0,0,0,0,0,0,0,0,49617,0,0,0,0,30444,82723,0,0,0,0,0,83645,63122,0,86890,0,0,70545,0,86718,0,0,0,0,0,0,0,0,0,68871,86973,0,0,47803,0,0,0,0,0,0,64654,0,0,0,0,0,0,0,0,0,0,55274,0,87029,0,0,0,0,0,87052,85818,0,99937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98975,0,0,85396,96679,0,0,0,0,0,0,0,0,0,0,0,0,83043,0,0,0,0,63863,0,91397,0,0,0,0,0,97145,112280,0,113721,0,0,0,0,0,0,0,0,116759,118818,0,0,0,0,0,0,114658,121485,0,103524,0,0,0,120251,0,0,0,0,0,0,0,0,0,106879,110525,0,83828,0,76394,0,101266,0,0,0,0,0,0,97614.346,111785.008,0,112898.8315,2.5265,0,2.8795,0,5.105,0,118274.7788,0,0,0,0,0,0,114585.22,121247.0973,0,103576.2545,17.8655,0,2.5265,120560.5643,0,0,0,2.8795,0,0,0,0,0,106586.686,110420.842,0,83897.2155,0,76259.563
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola ",111624210,2,Home,0,45602,0,0,64414,76590,0,0,0,0,0,0,50755,79712,0,65255,0,0,61608,0,0,56650,0,0,39742,0,0,48228,0,0,0,0,0,0,0,0,58487,0,44048,0,0,0,83414,34671,39867,0,0,0,0,0,59300,0,0,73966,0,0,79135,0,0,0,0,0,0,78923,0,0,0,0,73334,0,0,47238,0,0,67911,0,0,0,0,0,0,0,0,0,0,63717,52400,0,0,0,39486,0,73411,0,0,0,0,0,54198,0,0,65018,66370,0,0,0,0,59285,0,55979,0,85267,90619,0,0,0,59610,0,0,45696,0,0,57339,0,0,0,0,59345,0,61249,0,79724,0,54672,0,0,0,0,30357,0,73166,0,0,0,0,0,59880,0,0,74746,0,0,0,0,0,64605,0,0,60776,0,0,67242,0,0,93338,0,62463,0,0,48726,0,0,70798,0,0,0,0,68582,0,0,0,85282,0,60058,0,0,0,103395,42623,0,78338,0,0,0,0,0,0,60028.4455,0,0,74159.2305,14.87,0,2.8795,0,65938.946,0,60954.7705,0,68208.8855,13.4065,0,92606.166,0,62530.8525,0,0,48581.624,0,0,70723.717,0,0,0,0,68527.429,0,13.4065,0,85046.9215,0,59940.9515,2.8795,0,0,103582.194,42251.788
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola ",111650710,5,Home,0,38086,0,0,47120,0,0,0,0,63795,0,0,40233,0,0,0,0,0,0,0,0,51804,0,0,31680,0,0,37377,0,0,0,0,0,0,0,0,0,0,48043,0,0,0,29354,24289,32860,0,0,0,0,0,84821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65071,0,0,0,0,0,0,0,0,0,0,0,0,0,87148,0,0,0,0,53003,0,73871,0,0,0,0,0,90748,91514,0,0,0,0,0,0,0,0,0,96370,0,91819,97349,0,0,0,99952,0,0,74680,0,0,99750,0,0,0,0,0,0,0,0,0,0,97438,0,0,0,0,0,0,99891,0,0,0,0,0,94719,0,0,118332,117836,0,0,0,0,0,0,0,115584,0,0,0,0,0,0,0,121418,120225,0,87211,0,0,92017,0,0,0,0,0,0,0,0,0,0,115352,0,0,0,0,0,0,121171,0,0,0,0,0,0,92691.8645,13.394,0,118480.7553,118344.3993,0,0,0,2.614,0,114938.61,0,13.394,13.394,0,0,0,121236.8208,120562.0073,0,87423.676,0,0,92452.0415,0,0,0,0,0,0,0,0,0,0,114898.394,0,0,0,2.614,5.1925
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola ",111661210,4,Home,0,86481,46661,0,50783,0,0,0,0,0,0,0,61265,0,0,0,52594,0,0,0,0,55225,63505,0,72881,64769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39241,0,0,0,0,0,0,63056,88395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78858,0,84799,0,0,0,0,0,98597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121327,119492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111244,119986,0,0,120745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121306,0,0,0,0,0,0,121220.8938,118452.4613,0,2.614,0,0,0,0,0,0,2.614,0,0,2.614,0,0,0,110722.05,120563.3033,0,14.8735,120875.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1925
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad ",111719110,1,Home,0,49552,49986,0,86814,0,0,62961,0,55232,0,0,0,0,0,0,0,0,63310,0,0,62789,70338,0,60061,0,0,61768,56318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55666,59506,0,0,0,0,0,87073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87881,0,0,0,0,0,100219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91007,0,0,0,0,0,98771,96072,0,115127,0,0,0,0,0,99043,0,0,102186,0,0,118497,0,0,0,0,122003,0,0,101453,0,0,0,0,0,0,0,0,0,0,0,0,0,111124,0,0,0,0,0,0,101105,0,0,0,0,0,0,98220.53,97794.541,0,114891.203,0,0,2.5265,0,98844.568,0,102911.909,0,118516.8528,0,0,2.5265,0,122230.227,2.5265,0,103270.575,0,0,2.5265,2.5265,0,0,0,0,0,0,0,0,0,110525.024,0,0,0,0,2.5265
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad ",111724210,2,Home,0,33945,0,0,62683,79120,0,0,0,0,40942,0,45518,0,0,0,0,0,0,0,0,45753,0,0,24126,0,0,37834,0,0,0,0,35357,0,0,0,27889,0,46807,43562,0,0,0,40561,56445,0,0,0,0,0,67067,0,0,0,0,0,0,0,0,0,77091,0,0,76193,0,0,0,0,85726,0,0,49629,0,0,83461,0,0,0,0,0,0,0,0,0,0,88092,71349,0,0,0,23691,0,54317,0,0,0,0,0,59280,0,0,67164,0,0,0,0,0,66756,0,60212,0,88563,0,0,0,0,69417,0,0,62301,0,0,91593,74280,0,0,0,0,0,0,0,0,0,72002,0,0,0,0,0,0,61379,0,0,0,0,0,65842,0,0,81784,0,0,104614,0,0,67373,0,0,69455,0,0,73273,0,0,95619,0,75196,0,0,53391,0,0,84576,0,0,73086,0,0,0,0,0,0,0,66550,67903,0,0,0,31207,0,66488,0,0,0,0,0,0,65869.0215,0,0,81361.729,2.5265,0,103776.352,0,68055.0965,0,68670.0775,0,73441.1975,0,0,98049.348,0,75797.095,0,0,52810.956,0,0,84717.7675,13.4065,0,73283.5295,0,2.5265,0,0,0,2.5265,0,66410.7115,68309.204,0,0,0,31458.212
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad ",111735610,3,Home,0,64015,30498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65881,36614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75272,0,0,0,0,0,0,84539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88546,0,0,115012,116872,0,0,0,0,0,0,0,94919,0,0,106370,0,0,0,0,100150,105359,0,88197,0,0,0,0,0,0,0,0,0,0,0,0,0,99726,0,0,0,0,0,0,85935,0,0,0,0,0,0,89508.861,2.614,0,114707.3175,118344.3993,0,0,0,0,0,98063.9325,0,106172.269,0,0,0,0,99367.7165,104863.84,0,87466.2465,2.614,0,0,0,0,0,0,0,0,0,0,0,0,99348.7915,0,0,0,0,2.614
1117,"Janata Shikshan Prasarak Mandalâ€™s Babasaheb Naik College Of Engineering, Pusad ",111761210,4,Home,0,56817,58121,0,68170,0,0,0,0,0,75177,0,0,0,0,67709,0,0,0,0,0,66530,0,0,68608,37266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40458,0,0,0,0,0,0,64511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95396,0,0,0,0,0,101655,103772,0,0,0,0,0,0,0,112795,112599,0,109557,0,0,108917,115144,0,0,0,110409,108298,0,108437,104257,0,116081,0,0,0,0,0,0,0,0,0,0,0,120460,0,0,0,0,0,115112,0,0,0,0,0,0,103607.2575,103843.722,0,2.614,0,0,0,0,113417.3325,0,108123.299,0,108459.0775,114950.99,0,0,0,110636.147,108053.573,0,108866.1105,103939.833,0,114950.99,0,0,0,0,0,0,0,0,0,0,0,120562.0073,0,0,0,2.614
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali ",111924210,2,Home,0,33925,0,0,45121,48161,0,0,0,44518,0,0,40196,0,0,43766,0,0,0,0,0,38288,0,0,33485,0,0,39930,0,0,0,0,0,0,0,0,44326,0,29245,25587,0,0,0,22760,23996,0,0,0,0,0,54909,0,0,77756,0,0,0,0,58942,0,0,0,0,77203,0,0,69619,0,73757,75984,0,44730,0,0,87130,0,0,0,0,0,0,0,0,0,0,58481,0,0,0,0,34157,0,64865,0,0,0,0,0,57483,0,0,72979,74731,0,0,0,0,78306,0,69153,0,95517,99568,0,79938,0,63996,0,0,45800,0,0,99525,84349,0,0,0,0,0,0,0,0,0,63875,0,0,0,0,34122,0,73940,0,0,0,0,0,55510,0,0,71782,0,0,0,0,0,74384,0,0,59687,0,0,64836,0,0,67706,0,60106,0,0,64156,0,0,79876,0,0,0,0,0,0,0,0,0,0,65456,0,0,106681,97406,31622,0,83218,0,0,0,0,0,0,55324.731,0,0,72017.8695,14.87,0,0,0,73812.395,0,60089.428,0,66029.745,13.4065,0,68224.347,0,60077.977,2.8795,0,62830.441,0,0,80016.543,13.4065,0,0,0,0,0,0,0,2.5265,0,65936.522,2.5265,0,106043.522,98049.348,31552.6785
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali ",111924610,2,Home,0,28931,0,0,49916,0,0,0,0,49709,59897,0,41477,0,0,49808,0,0,0,0,0,40366,0,0,31344,0,0,48332,38402,0,56103,0,0,0,0,0,0,0,37774,0,0,0,0,23550,29162,0,0,0,39648,0,68888,0,0,83204,83650,0,0,0,77246,0,0,0,0,0,0,0,0,0,82147,0,0,71155,61121,0,76239,0,0,0,0,0,0,0,0,84201,0,74483,0,0,0,0,45649,0,0,0,0,0,0,0,65763,0,0,79608,82069,0,0,0,0,0,0,89596,0,72630,86166,0,66260,0,83668,84485,0,85159,77011,0,98235,67038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44829,0,96235,0,0,0,0,0,66600,0,0,79017,0,0,0,0,0,85503,0,0,69328,0,0,81205,0,0,82946,0,70601,0,0,67384,0,0,91941,92071,0,0,0,0,0,0,0,0,0,70622,0,0,0,103612,42126,0,94920,0,0,0,0,0,0,66396.5885,0,0,79383.184,17.8655,0,0,0,85729.0755,0,68564.688,0,81425.7035,13.4065,0,82954.741,0,70728.4475,13.4065,0,68191.0675,17.8655,0,92393.8375,92680.7385,0,2.5265,0,0,0,0,0,2.8795,0,70595.662,0,0,0,103460.6335,42160.0075
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali ",111937210,3,Home,0,54763,41431,0,55764,0,0,0,0,0,0,0,0,0,0,0,0,0,60060,0,0,60549,63840,0,52238,62925,0,82126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37563,0,0,0,0,0,0,79273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87154,0,0,96360,94768,0,0,0,0,0,0,0,90444,107037,0,0,0,0,119565,0,92420,94799,0,85572,0,0,92099,93995,0,0,0,0,0,0,0,0,0,93777,0,0,0,0,0,0,120892,0,0,0,0,0,0,87141.3165,2.614,0,97933.085,92964.777,0,0,0,0,0,90313.1325,0,0,0,0,118679.0673,0,92482.3805,92852.257,0,85590.029,2.614,0,92482.3805,92955.0365,0,0,0,0,0,0,0,0,0,92576.5325,0,0,0,0,2.614
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali ",111950710,5,Home,0,42786,0,0,60001,0,0,0,0,0,0,0,0,0,0,0,0,0,55727,0,0,58947,0,0,51409,0,0,60202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24590,0,0,0,0,0,0,87996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42696,0,88178,0,0,0,0,0,38102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122218.3885,0,0,2.614,0,0,0,0,0,0,0,0,0,0,0,2.614,0,2.614,0,0,97659.106,0,0,2.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1925
1119,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali ",111961210,4,Home,0,70300,0,0,51186,0,0,0,0,54250,59654,0,0,59706,0,0,76858,0,62274,0,0,65540,62905,0,0,0,0,0,0,0,0,0,59084,0,0,0,0,0,0,0,0,0,0,33821,0,0,0,0,0,0,85672,87051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74009,0,0,0,0,0,117024,109290,0,112648,0,0,0,0,0,113015,0,0,0,0,0,0,0,0,121982,0,113922,120338,0,114548,113960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104736,0,0,0,0,0,0,118216.5858,108577.9815,0,112397.5135,0,0,0,0,113393.017,0,0,0,0,2.614,0,122227.6595,0,113459.793,120563.3033,0,114649.573,113482.478,0,0,0,0,0,0,2.614,0,0,0,0,0,0,0,0,0,0,2.614
1120,"Jawaharlal Darda nstitute of Engineering and Technology, Yavatmal ",112019110,1,Linguistic,0,44385,47783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36730,0,0,84691,0,0,0,63297,67017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68018,69318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46822,0,0,0,54995,0,0,0,96019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63411,0,0,0,0,0,0,0,116756,115624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105077,106551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118167.6003,114871.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105289.0225,106310.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0065
1120,"Jawaharlal Darda nstitute of Engineering and Technology, Yavatmal ",112024210,2,Linguistic,0,47706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21651,0,0,62767,0,0,0,42302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20913,0,0,0,69799,0,0,0,48711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26447,0,0,0,0,99998,0,0,41012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26885,0,0,0,0,0,104624,0,0,41299.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38546.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26681.5825
1120,"Jawaharlal Darda nstitute of Engineering and Technology, Yavatmal ",112029310,3,Linguistic,0,81147,59421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34057,0,0,0,0,0,0,85380,79567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81386,76702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47053,0,0,0,0,0,0,0,86797,98652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92828,96418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71992,0,0,0,0,0,0,0,95532,93708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95084,90655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97756.631,92313.8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97638.578,90025.5855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0145
1120,"Jawaharlal Darda nstitute of Engineering and Technology, Yavatmal ",112037210,3,Linguistic,0,69270,71305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55949,49655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41712,0,0,0,0,0,0,78553,69130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30383,0,0,0,0,0,0,0,72963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42176,0,0,0,0,0,0,0,60186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50881,0,0,0,0,0,0,0,0,60220.167,5.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54229.6335,2.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50287.801
